cocaine,0.1479299,0.1312712,0.1146839,0.09952737,0.08674958,0.07514244,0.06611131,0.0601438,0.05653756,0.05267911,0.0505543,0.04926926,0.04890956,0.04982993,0.05013668,0.05085343,0.05089602,0.05038154,0.04919538,0.04727541,0.0457097,0.0441535,0.04340718,0.04288762,0.04280461,0.04226811,0.04193234,0.0419499,0.04187014,0.0419964,0.04239215,0.04329637,0.04488039,0.04786193,0.05325455,0.06201223,0.07287123,0.08731616,0.09689944,0.09760571,0.09818701,0.102741,0.1097509,0.1182925,0.1202314,0.1129729,0.1016361,0.08930805,0.08120476,0.07520195,0.07135002,0.0690686,0.06709664,0.06477857,0.06326742,0.06257726,0.06176746,0.06087524,0.0598291,0.05956699,0.0600526,0.06071069,0.06129966,0.06231566,0.06344625,0.06469464,0.0665573,0.06962475,0.07438459,0.08146085,0.09174943,0.1054547,0.1196936,0.1307541,0.136726,0.140078,0.1424188,0.142655,0.1412584,0.1389996,0.1357876,0.1328623,0.1322819,0.1333941,0.1378817,0.1463792,0.1595322,0.1776765,0.1976681,0.2068848,0.203867,0.1939517,0.186554,0.1854892,0.1875436,0.1923293,0.196738,0.2004093,0.2029526,0.2030601,0.2016924,0.1997817,0.1996357,0.2006946,0.2023237,0.2030683,0.2025879,0.2000591,0.1950303,0.1885159,0.1816696,0.1755473,0.1714972,0.1697373,0.1703767,0.1724104,0.17513600000000001,0.1789135,0.184282,0.1903075,0.1965898,0.2029329,0.2115102,0.2252657,0.243374
cocaine,0.1544923,0.1378109,0.1219099,0.1065018,0.09341863,0.08186455,0.07311539,0.06681301,0.06329186,0.05936637,0.05733077,0.05587943,0.05589569,0.0568143,0.05708675,0.05774711,0.05773655,0.05715824,0.05587482,0.0538496,0.05231675,0.05090239,0.05007999,0.04960374,0.04936081,0.04902614,0.04861962,0.04855562,0.0485465,0.04858376,0.04904723,0.04986336,0.05138628,0.0544506,0.05981799,0.0684801,0.0792813,0.09373984,0.1033581,0.1040619,0.1046268,0.1092386,0.1161719,0.1249424,0.1268712,0.11968,0.108294,0.09588352,0.08781457,0.0817316,0.0778375,0.07573923,0.07371001,0.07134914,0.0698707,0.0691855,0.06834552,0.06741609,0.06638829,0.06617013,0.06668552,0.06732254,0.06788108,0.06888094,0.06999811,0.07125306,0.07304804,0.07613233,0.08087382,0.08790288,0.09816081,0.1119319,0.1262416,0.1373367,0.1433517,0.146727,0.149101,0.149368,0.1479532,0.145651,0.1424581,0.1394692,0.1388599,0.1399332,0.1444592,0.1530686,0.1663568,0.1846525,0.204769,0.2139947,0.2108921,0.2008852,0.1934906,0.1924813,0.1945899,0.1993978,0.2037975,0.2075089,0.2100999,0.2102152,0.2087924,0.2068747,0.2067309,0.2077898,0.2094345,0.2101783,0.2097092,0.2071524,0.2020626,0.195558,0.1886538,0.1824713,0.1783887,0.1766306,0.1772386,0.1792684,0.1819662,0.1857128,0.1910553,0.1970541,0.2032504,0.2095191,0.2181412,0.2319783,0.2502488
cocaine,0.1518297,0.135754,0.1194535,0.1038406,0.09152193,0.0799983,0.0713369,0.06516315,0.06132115,0.0574293,0.05547937,0.05414825,0.05389773,0.05473258,0.0551023,0.05586937,0.05581669,0.0554416,0.05389667,0.05195971,0.05040082,0.04907085,0.0482223,0.04771718,0.04745008,0.04709806,0.04676047,0.04668175,0.04666341,0.04668913,0.04714764,0.04802858,0.04946108,0.05251868,0.05785516,0.06634724,0.07717352,0.09156456,0.1012092,0.1019558,0.1024577,0.1070677,0.1140772,0.1226894,0.124607,0.1174154,0.1061875,0.09373062,0.08565868,0.07960821,0.07576407,0.07355461,0.07159305,0.069263,0.06782427,0.06712534,0.06629572,0.06536114,0.0643331,0.06408949,0.06460874,0.06521574,0.06578731,0.06680965,0.06793698,0.06910736,0.07098132,0.07406051,0.07874587,0.08571536,0.09596036,0.1096662,0.1239349,0.1350071,0.1410217,0.144374,0.1467171,0.1469728,0.1455373,0.1432372,0.1400329,0.1370549,0.1364563,0.1375246,0.1420902,0.1506751,0.1639087,0.1821807,0.2021763,0.2112893,0.2082135,0.1982848,0.1909352,0.1899354,0.1920221,0.1967935,0.2011337,0.2047856,0.2073221,0.2074167,0.205992,0.2041012,0.2039563,0.204967,0.2065955,0.2073331,0.2068644,0.204278,0.1992393,0.1927019,0.185822,0.1796733,0.1756104,0.1738335,0.174454,0.1764566,0.1791269,0.1828589,0.1881132,0.1940732,0.2002642,0.2065219,0.2150518,0.2287956,0.2469424
cocaine,0.1331055,0.1172165,0.1017503,0.08757662,0.07541113,0.06390391,0.05556934,0.04935426,0.04597608,0.0421789,0.04014422,0.03880522,0.03845181,0.03881308,0.03932761,0.03975733,0.03965982,0.03915495,0.03793448,0.03622471,0.03483373,0.03344527,0.03264114,0.03214575,0.03190777,0.03144195,0.03123015,0.03107401,0.0310182,0.03115225,0.03165103,0.03256165,0.03428147,0.03745859,0.04314481,0.05172653,0.06177773,0.07478279,0.08333563,0.08386743,0.08445192,0.08854795,0.09486698,0.1022376,0.1032669,0.09608083,0.0857214,0.07441474,0.06688759,0.06133726,0.05775124,0.05560161,0.05368569,0.05157702,0.05021105,0.04952092,0.04878015,0.04791734,0.04701143,0.04679788,0.0472667,0.04789368,0.0484945,0.04942045,0.05049191,0.05170529,0.0535724,0.05667036,0.06155023,0.06865513,0.07828975,0.09066105,0.1035215,0.1136333,0.1191247,0.1221703,0.1243893,0.124657,0.1233329,0.121221,0.1184062,0.1160173,0.1156602,0.1169051,0.1209228,0.1283927,0.1400853,0.1564094,0.1747114,0.1832706,0.1804313,0.1711032,0.1641202,0.162904,0.164714,0.169033,0.1730419,0.1764176,0.1787765,0.1788289,0.1774655,0.1756753,0.1755208,0.1764862,0.1780563,0.178811,0.1783951,0.1760814,0.1714433,0.1655097,0.1592791,0.1537679,0.1501978,0.148828,0.1496521,0.1518678,0.1548517,0.1588856,0.1643583,0.1707704,0.1779384,0.1850242,0.1939274,0.2073187,0.2244978
cocaine,0.1321851,0.1165472,0.1008739,0.08674191,0.07445306,0.06280359,0.05426015,0.048755,0.04468232,0.0412171,0.03927608,0.03758694,0.03762409,0.03820457,0.03846651,0.03891702,0.03898561,0.03840755,0.0371008,0.03543117,0.03396951,0.03251055,0.03184745,0.03119001,0.03108124,0.03073532,0.03046395,0.03033963,0.03038757,0.03030885,0.03084847,0.03178479,0.03345849,0.03665937,0.04223023,0.0508271,0.06084209,0.07408655,0.08262896,0.08331347,0.08378588,0.08791813,0.09431382,0.1018174,0.1029458,0.09587131,0.08540016,0.07403475,0.06651021,0.06087786,0.05725156,0.05517536,0.05331222,0.05110764,0.04977594,0.04911594,0.04835324,0.04750504,0.0466119,0.046406,0.04689545,0.04755615,0.04816354,0.04909768,0.05017673,0.05139666,0.05327117,0.05636591,0.06121767,0.06831282,0.07803358,0.09052975,0.1034666,0.1136268,0.1191834,0.1222654,0.1244828,0.1247614,0.1234502,0.1213407,0.1185099,0.1161013,0.115734,0.1169626,0.1210324,0.128648,0.1404414,0.1569025,0.1752626,0.1837582,0.1809245,0.1715864,0.1646613,0.1634489,0.1652664,0.1696052,0.1736138,0.1770077,0.1793291,0.1794035,0.1780481,0.17622,0.1761009,0.1771425,0.1787149,0.179479,0.1790455,0.1767153,0.1720656,0.1661036,0.1598561,0.1543676,0.1507613,0.1493812,0.1501894,0.1524031,0.1553602,0.1593619,0.1648567,0.1712022,0.1782876,0.185342,0.1942471,0.2077264,0.2249349
cocaine,0.1340659,0.1179022,0.1024036,0.08767525,0.07517214,0.06387492,0.05555583,0.0495574,0.04599772,0.04217709,0.04013167,0.03894902,0.0387722,0.03943213,0.03963869,0.04015653,0.0403071,0.03954792,0.03840674,0.03679174,0.03537716,0.03396466,0.03313746,0.03272038,0.0322759,0.03206143,0.03174075,0.03156915,0.03172921,0.03175379,0.03231357,0.03326936,0.03489494,0.03812144,0.04365627,0.05223799,0.06229518,0.07550321,0.08422335,0.08478,0.08533683,0.08954918,0.09595607,0.1034128,0.1045948,0.09745509,0.08701628,0.07564368,0.06807438,0.06251505,0.05888594,0.05672012,0.05485836,0.05277148,0.05138896,0.05074207,0.05004227,0.049194,0.04827059,0.04807725,0.04855408,0.04920315,0.04981742,0.05079717,0.05189303,0.05311595,0.05495538,0.05806191,0.06291231,0.06995203,0.07963978,0.09213317,0.1051409,0.1153395,0.1208584,0.123917,0.1261186,0.1264085,0.1251435,0.1229637,0.1201281,0.1177382,0.1173757,0.1186179,0.122682,0.1302784,0.1420762,0.1585608,0.1769041,0.1853403,0.1825026,0.1731866,0.166271,0.1651178,0.1669506,0.1712341,0.1752458,0.178603,0.1809567,0.1809921,0.1796059,0.177822,0.1776864,0.1786536,0.1802385,0.1809906,0.1805657,0.1782361,0.173647,0.167671,0.1614372,0.1559344,0.152343,0.1509629,0.1517776,0.1539945,0.1569411,0.1609528,0.1663926,0.1727256,0.1797998,0.1868712,0.195746,0.2091503,0.2263149
cocaine,0.1480857,0.1323555,0.1170034,0.1025764,0.09024585,0.0790035,0.07063606,0.0646926,0.06126178,0.05780833,0.05566368,0.05451428,0.05406876,0.05490739,0.05511992,0.05557632,0.05567043,0.05506567,0.05375537,0.05218546,0.05074029,0.04917818,0.04842794,0.04791546,0.04764074,0.04728192,0.04702544,0.04693634,0.04690872,0.04700886,0.04745399,0.04855805,0.050264,0.05358407,0.05944998,0.06819045,0.07831948,0.09146786,0.0999703,0.1004972,0.1010416,0.1052459,0.1115597,0.1188751,0.1198856,0.1127974,0.1024859,0.09121451,0.08373649,0.07814647,0.07456013,0.07239799,0.07047603,0.0683765,0.06699812,0.06630691,0.06558176,0.0647349,0.06383318,0.0636696,0.06413777,0.06477594,0.06538729,0.06638131,0.06747087,0.06872158,0.07064835,0.07380795,0.07878555,0.08596358,0.09568825,0.108069,0.1208414,0.1308742,0.1362955,0.1393278,0.1415276,0.1417924,0.1404892,0.1384247,0.1357277,0.133478,0.1331969,0.1345602,0.1385751,0.1459497,0.1573729,0.1732594,0.1909163,0.1992034,0.1965119,0.1875984,0.1808904,0.1797399,0.1814722,0.1856136,0.1895214,0.1927803,0.1949918,0.1950532,0.1937804,0.1920038,0.1918777,0.192846,0.1943766,0.1951081,0.1947131,0.1924564,0.1879988,0.1822597,0.1762512,0.1709214,0.1674341,0.1661672,0.1669899,0.1692327,0.1722166,0.1761954,0.181678,0.1880347,0.1952835,0.2026041,0.2116098,0.2247371,0.241373
cocaine,0.1484075,0.1326846,0.117324,0.1028505,0.09074723,0.07925206,0.07103833,0.06532351,0.06169498,0.05799737,0.05603456,0.05467948,0.05440033,0.05522814,0.05542463,0.05586589,0.05594496,0.05532793,0.054004,0.05242401,0.0508472,0.04971638,0.04873715,0.04831244,0.04792711,0.04774109,0.0473766,0.0471931,0.04732111,0.04740144,0.04775242,0.04885284,0.05062284,0.05392582,0.05971572,0.06845281,0.07850444,0.09152743,0.1000483,0.1006317,0.1012324,0.1053614,0.1116625,0.118888,0.1199378,0.1128058,0.1025815,0.09121963,0.08378726,0.07818019,0.07456891,0.07244368,0.07050855,0.06837226,0.06701073,0.06633745,0.06558733,0.06478614,0.06388997,0.06370404,0.06416503,0.06475376,0.06533346,0.06638784,0.06746388,0.06866154,0.07054228,0.0737481,0.07870898,0.08591617,0.09557789,0.1078905,0.1206766,0.1306925,0.1361162,0.1391164,0.1413231,0.1415811,0.1402251,0.1381636,0.1355035,0.1332707,0.1329928,0.1343373,0.1383632,0.1457715,0.1572017,0.1731452,0.1908406,0.1990094,0.1963108,0.1873831,0.180665,0.1795222,0.1812844,0.1854313,0.1893179,0.1925316,0.1947742,0.1948223,0.1934986,0.1917553,0.1916165,0.1925847,0.1940959,0.1947837,0.1944017,0.1921291,0.1876384,0.1818691,0.1758471,0.1705074,0.1670297,0.1657131,0.1665773,0.1688158,0.1717782,0.1757859,0.1812169,0.1875928,0.1948581,0.2021081,0.2110472,0.224194,0.2407654
cocaine,0.1464512,0.13099,0.1157486,0.1011548,0.08893908,0.07785705,0.06907956,0.06384219,0.05992141,0.05645443,0.05438531,0.05310819,0.05273044,0.0534732,0.05375426,0.05414996,0.05404199,0.05361639,0.05239504,0.05066124,0.04916436,0.04788865,0.04708991,0.04662915,0.0462125,0.04590982,0.04570005,0.04549501,0.04560254,0.04558646,0.04609318,0.04724061,0.04891492,0.05227908,0.05817001,0.06684881,0.07679012,0.08981942,0.09827454,0.09879716,0.09939873,0.1035567,0.1097655,0.1169436,0.1179338,0.1107126,0.1005309,0.08931229,0.0817763,0.0763378,0.07276173,0.07060168,0.06865416,0.06658097,0.06524814,0.06455293,0.06381559,0.06302988,0.06213513,0.06194425,0.06244841,0.06305604,0.06365445,0.06466423,0.06576595,0.06700387,0.06888203,0.07203731,0.07705103,0.08427822,0.09396499,0.1062214,0.118937,0.1289583,0.1343798,0.1373537,0.1395271,0.1397913,0.1384782,0.1364231,0.1337761,0.131643,0.1314113,0.1328028,0.1367924,0.1441506,0.1555058,0.1713026,0.1888708,0.1969361,0.1942343,0.1853521,0.1787299,0.1775774,0.1793068,0.1834366,0.187249,0.1904538,0.1926385,0.1926557,0.1913657,0.1896735,0.1895301,0.1904411,0.1919814,0.1927052,0.1923183,0.1901069,0.1856595,0.179925,0.1739367,0.1686666,0.1652607,0.1640071,0.1648931,0.1671933,0.1702045,0.1742517,0.179775,0.186264,0.1936827,0.2011257,0.2101604,0.223398,0.2399801
cocaine,0.1316752,0.1169238,0.1030463,0.08944876,0.07779755,0.06676161,0.05889577,0.05317559,0.04965044,0.04624102,0.04424393,0.04289696,0.04250748,0.04300638,0.04303522,0.04337947,0.04312322,0.04268803,0.04152753,0.04009132,0.03896851,0.03761053,0.03693563,0.03637297,0.03606634,0.03570468,0.03542778,0.03535816,0.03529511,0.03558834,0.03614702,0.0373444,0.03934221,0.04313905,0.04961864,0.05833508,0.06738049,0.07881406,0.08578221,0.08604417,0.08655406,0.09019601,0.09555238,0.1006387,0.1002862,0.09313642,0.08415698,0.0745938,0.06802604,0.06307158,0.05979596,0.057759,0.05593538,0.05409865,0.05290584,0.05224273,0.05158306,0.05094691,0.05023784,0.0500836,0.05053779,0.0511669,0.05179327,0.0527934,0.05380176,0.05510456,0.05712914,0.06043898,0.06577303,0.07320371,0.08216646,0.09263473,0.1034323,0.1121031,0.1168498,0.119495,0.1215782,0.1219899,0.1210176,0.1193432,0.1174452,0.1164469,0.1167495,0.1185083,0.121911,0.1277795,0.1368073,0.1497305,0.164548,0.1715032,0.1691156,0.1612677,0.1551854,0.1536977,0.1549539,0.1582257,0.1614001,0.164069,0.1658282,0.1657675,0.1644865,0.1628913,0.1628019,0.1636868,0.1650803,0.1658012,0.1655124,0.1636564,0.159947,0.1551509,0.1502026,0.1459494,0.143338,0.1428229,0.1440728,0.1468699,0.1504358,0.155064,0.1610684,0.1683751,0.1774791,0.1865636,0.1964686,0.2096156,0.2251709
cocaine,0.1313655,0.1166272,0.1024735,0.08887603,0.07727572,0.06652321,0.05848882,0.05274854,0.049453,0.04568821,0.04388099,0.0423876,0.04201829,0.042538,0.0425902,0.04295962,0.04272206,0.04230495,0.04128313,0.03974944,0.03863964,0.03729821,0.03653475,0.03598635,0.03578809,0.03543716,0.03516673,0.03494702,0.03513831,0.03519325,0.03585705,0.03712988,0.03898897,0.04279108,0.04894928,0.05781313,0.06672765,0.07811908,0.08514138,0.08537631,0.0860394,0.08954322,0.09488394,0.1001553,0.09984067,0.09262862,0.08379897,0.07412496,0.06761031,0.06264274,0.05941646,0.05740001,0.05561315,0.05373663,0.05254063,0.05191926,0.05124472,0.05055942,0.04986887,0.04972371,0.05016077,0.05073519,0.05139456,0.0523771,0.05340092,0.05467656,0.05659427,0.05984378,0.06512506,0.0724625,0.08135702,0.09184451,0.102639,0.1113178,0.1160334,0.1186632,0.1207531,0.1211563,0.1201528,0.1184219,0.1165069,0.1154288,0.1156747,0.11742,0.1208691,0.1267562,0.1358551,0.148821,0.163655,0.1706053,0.1681657,0.1603031,0.1542515,0.1528132,0.1541073,0.1573921,0.1605531,0.1631892,0.1649473,0.1648963,0.1636159,0.162012,0.1619065,0.1627559,0.1641478,0.1648816,0.1645906,0.1627177,0.1589326,0.1541083,0.149114,0.1448408,0.1422502,0.1416572,0.1428691,0.1456302,0.1491315,0.1536536,0.1595971,0.1668276,0.1758163,0.1847838,0.1946153,0.2076578,0.2231657
cocaine,0.1310342,0.1168795,0.1022674,0.08858369,0.07703717,0.06607256,0.05825021,0.0525627,0.04908326,0.04529292,0.04367829,0.04238193,0.04201842,0.04238671,0.04244234,0.04268254,0.04257878,0.04206056,0.04092345,0.03951755,0.03842061,0.03708878,0.03633412,0.03579345,0.03560249,0.03516941,0.03491036,0.03478143,0.03489966,0.03496358,0.03555721,0.03677257,0.03871094,0.04231755,0.04868154,0.05721944,0.06622414,0.07767051,0.08462714,0.08482286,0.08550984,0.08902833,0.09443168,0.09972771,0.09946381,0.09231513,0.0834507,0.0737753,0.06720922,0.06227683,0.05898996,0.05700039,0.05525042,0.05335364,0.05213197,0.05144361,0.05084051,0.05019147,0.04944364,0.04931759,0.04970768,0.0502921,0.05092923,0.05189474,0.05288927,0.05414409,0.05608446,0.0592796,0.06450381,0.07176136,0.08058365,0.09105012,0.1018637,0.1105317,0.1152065,0.1178209,0.1199023,0.1202784,0.1192398,0.1175081,0.1155625,0.1144473,0.1146767,0.1163557,0.1197448,0.1256569,0.1347729,0.1477508,0.1625768,0.1694654,0.1670664,0.1591895,0.1531373,0.1517124,0.1529907,0.1562437,0.15937,0.1620282,0.163748,0.1636751,0.1624127,0.1608018,0.1606794,0.1615434,0.1628927,0.1635741,0.1632673,0.1613999,0.1576428,0.1528259,0.1478671,0.1435929,0.1409786,0.14038,0.1415976,0.1443145,0.1478049,0.152289,0.1581945,0.1653625,0.1743729,0.1832006,0.1929295,0.2059624,0.2214598
cocaine,0.1268348,0.1124097,0.09945577,0.08705328,0.07597109,0.06554773,0.05798583,0.05273271,0.04926199,0.04583286,0.04422803,0.04273311,0.04234426,0.04255252,0.04245084,0.0426821,0.04245807,0.04180915,0.04091165,0.03963004,0.03852877,0.03729733,0.03653369,0.03608321,0.03578789,0.03543653,0.03508401,0.03502755,0.0349767,0.03520124,0.03570293,0.03706573,0.03906405,0.04279543,0.04913784,0.05750052,0.06579005,0.07595851,0.08221681,0.08231047,0.08289088,0.08614281,0.0909236,0.09519797,0.09411515,0.08724612,0.07923158,0.07055205,0.06449751,0.06000337,0.05697947,0.05504684,0.05342173,0.05172285,0.0506123,0.04999064,0.04940984,0.04880201,0.0482497,0.04818629,0.04850821,0.04912149,0.04980696,0.05076463,0.05174704,0.05297177,0.05494879,0.05822264,0.06344726,0.07068636,0.07899581,0.08836669,0.09805995,0.1059146,0.1102174,0.1126383,0.1146102,0.115029,0.1142119,0.1127552,0.1113031,0.1108056,0.1112904,0.1131565,0.1162255,0.1212527,0.1289723,0.1401164,0.1530981,0.1593097,0.1572112,0.1502041,0.1447007,0.1431227,0.1441016,0.1468867,0.1496068,0.1519107,0.1533908,0.1532784,0.1520811,0.1506245,0.1505177,0.1513118,0.1526064,0.1532614,0.1530772,0.1514941,0.1482082,0.1440281,0.1397675,0.1361278,0.1340204,0.1338172,0.1351806,0.1381059,0.1418073,0.1464922,0.1525207,0.1599466,0.1695701,0.1793132,0.1894063,0.2019279,0.2162599
cocaine,0.1270576,0.1135445,0.1004212,0.08814026,0.07697134,0.06668635,0.05885255,0.05371999,0.05042589,0.04678674,0.04512842,0.04359542,0.04316027,0.04362951,0.0433393,0.04365959,0.04326439,0.04281408,0.0417602,0.04054338,0.03951461,0.038135,0.03743808,0.03685602,0.03653083,0.03615175,0.03594264,0.0357746,0.03585329,0.03588171,0.03652099,0.03777781,0.03982872,0.04353186,0.04979303,0.05814023,0.06630398,0.07657674,0.08265243,0.08273102,0.08323435,0.08654417,0.091257,0.09552836,0.09437025,0.08751543,0.07958666,0.07095604,0.0649986,0.0604887,0.05749629,0.05556819,0.05391179,0.05225257,0.0511195,0.05053015,0.04992199,0.04936581,0.04875702,0.04865583,0.0490353,0.0496414,0.05028786,0.05122364,0.05220441,0.05347126,0.0553741,0.05863525,0.06387129,0.0710638,0.07933288,0.08861756,0.09820352,0.1060056,0.1102716,0.112664,0.114608,0.1150374,0.1142541,0.1127928,0.1113369,0.1108733,0.111375,0.1132434,0.1162712,0.1212516,0.1289063,0.1398906,0.152649,0.1587031,0.156602,0.1496652,0.1442608,0.1427557,0.1437125,0.1464233,0.14909,0.1512664,0.1527387,0.1526151,0.1514248,0.1499863,0.1499055,0.1507169,0.1519382,0.1526262,0.1524292,0.150892,0.1476768,0.1435539,0.1393645,0.1357823,0.1337249,0.1335649,0.1349568,0.137872,0.1415988,0.1462876,0.1522817,0.1597144,0.1693515,0.1790781,0.1891118,0.2016107,0.2158123
cocaine,0.1329778,0.1189898,0.1062155,0.09349681,0.08266095,0.07237788,0.0648792,0.05927124,0.05609039,0.05242699,0.05089271,0.04947191,0.04891286,0.04925308,0.04897911,0.04943735,0.04903549,0.04856671,0.04758693,0.04619896,0.04535978,0.04383232,0.04320171,0.04279188,0.04214469,0.04199873,0.04158107,0.04153009,0.04154817,0.04168692,0.04225486,0.04346319,0.04541083,0.04916658,0.05550818,0.06383795,0.07203686,0.08219872,0.0882561,0.08828886,0.08893904,0.09222055,0.09688734,0.1012291,0.1000699,0.09313194,0.08517696,0.07661655,0.07062422,0.06612495,0.06311174,0.06115824,0.05951838,0.05780447,0.05669362,0.05610561,0.05548532,0.05490024,0.05428495,0.05415849,0.05454315,0.05512781,0.05579273,0.05669188,0.05770086,0.05889452,0.06079524,0.06402168,0.06922109,0.07637685,0.08464155,0.09396818,0.1035419,0.1113412,0.1155662,0.1179731,0.1199147,0.1203223,0.1195121,0.118027,0.1165592,0.1160565,0.1165552,0.1184334,0.1214469,0.1264305,0.1341327,0.1451658,0.1579756,0.1639763,0.1618396,0.1548923,0.1494691,0.1479851,0.1489441,0.1516747,0.1543187,0.1565253,0.1579264,0.1577986,0.1566081,0.1551821,0.1550893,0.1558507,0.1570939,0.1577819,0.1575617,0.1559931,0.1527165,0.1486014,0.144393,0.1408324,0.1387777,0.1386009,0.1399905,0.1429041,0.1465797,0.1512833,0.1572778,0.1647278,0.1743758,0.1840649,0.1941388,0.2066415,0.2209037
cocaine,0.1165968,0.1048044,0.09291577,0.08210055,0.07188298,0.06248614,0.05538313,0.05046014,0.04727483,0.04434012,0.04244872,0.04119513,0.04072032,0.04100585,0.04070389,0.04060409,0.04045715,0.03990703,0.03910132,0.03813576,0.03710572,0.03604131,0.03533327,0.03473525,0.03439803,0.03401268,0.03379407,0.03362555,0.03379147,0.03397651,0.03467979,0.0360761,0.03840226,0.04263809,0.04943533,0.05783838,0.06513152,0.07357337,0.07831609,0.07801275,0.0787356,0.0813358,0.08492889,0.08734237,0.08401462,0.07759619,0.07130933,0.06464311,0.05972932,0.05586318,0.05320997,0.05141882,0.04988014,0.04849739,0.04752881,0.04697044,0.04646808,0.04606741,0.04568902,0.04566741,0.04602904,0.04667172,0.04740117,0.04836705,0.04930802,0.05059719,0.05260703,0.05607912,0.06165067,0.06909682,0.07654147,0.08382899,0.09112477,0.09719351,0.100564,0.1024561,0.1041867,0.1047261,0.1042828,0.1032581,0.1030016,0.1034019,0.1050467,0.1071305,0.1094226,0.1124215,0.1167236,0.1229827,0.1307178,0.1345345,0.133201,0.128617,0.1246716,0.1228961,0.1230912,0.1242461,0.1256038,0.1267864,0.1273561,0.1271084,0.1261509,0.1251016,0.1250644,0.1256829,0.1266273,0.1272695,0.127289,0.1265303,0.1246894,0.1223478,0.1200644,0.1183261,0.1178112,0.1184306,0.1205245,0.124019,0.1283411,0.1335769,0.13997,0.1481778,0.1595056,0.1711709,0.1820201,0.1934853,0.2050692
cocaine,0.1190435,0.1064588,0.09495631,0.08379692,0.07383008,0.06409747,0.0570722,0.05209,0.04883298,0.04581007,0.04422,0.04289863,0.04250748,0.04285804,0.04231406,0.04240515,0.04193432,0.04153885,0.04078277,0.03973191,0.03895919,0.03771473,0.03703608,0.03646954,0.0361592,0.03579392,0.03551187,0.03536044,0.03545865,0.03566293,0.0363793,0.03779131,0.04013621,0.04438949,0.05115326,0.05959616,0.06685833,0.07526304,0.07987108,0.07957813,0.08030993,0.08287071,0.08642086,0.08875236,0.08526868,0.07892293,0.07267947,0.0660435,0.0611198,0.05726025,0.05463233,0.05278426,0.05117956,0.04983078,0.04889527,0.04827762,0.04778337,0.04736212,0.04693226,0.04691207,0.0472563,0.04785935,0.04859127,0.04948846,0.05040706,0.0516554,0.05368911,0.05706744,0.06263901,0.07006968,0.0774719,0.08467853,0.09186846,0.09789766,0.1012352,0.1030666,0.1047354,0.1052605,0.104816,0.1037624,0.1034772,0.1038655,0.1055184,0.1075488,0.1097862,0.1127359,0.1169355,0.123139,0.1307177,0.1344526,0.1330903,0.1285293,0.1246463,0.1228622,0.1230331,0.1241398,0.1253991,0.1265052,0.127069,0.1267549,0.1257756,0.1247262,0.124669,0.1252781,0.1262023,0.1268107,0.1268307,0.1260769,0.1242675,0.1219639,0.1197197,0.1179696,0.117489,0.1181118,0.1202064,0.1237124,0.1280644,0.1332725,0.1396576,0.1478421,0.1592156,0.1706826,0.1814374,0.1928779,0.2043971
cocaine,0.1163262,0.1042162,0.09260055,0.08134897,0.07115509,0.06140125,0.0543126,0.04944553,0.04631396,0.04321708,0.04155082,0.04015443,0.039905499999999997,0.04008493,0.03967084,0.03976007,0.03941472,0.03889699,0.03802543,0.03710071,0.03644525,0.03521042,0.03443324,0.03396657,0.03356627,0.03321366,0.03302541,0.03296615,0.03299473,0.03321432,0.03394643,0.03543792,0.03770894,0.04196989,0.04885348,0.05738938,0.06468132,0.07306116,0.07776157,0.0775274,0.07807238,0.08071291,0.08431178,0.08667742,0.08315293,0.07678539,0.07050623,0.06393082,0.05891421,0.05503792,0.05236804,0.05056132,0.04900632,0.0476195,0.04666769,0.04609589,0.04557024,0.04511811,0.04472777,0.04472039,0.04504906,0.04560889,0.046332,0.04727404,0.04819515,0.04943436,0.0514461,0.05492133,0.06048858,0.06789404,0.0753227,0.08257842,0.08979463,0.09581378,0.09911057,0.1009642,0.102635,0.1031291,0.1026965,0.1016206,0.1012949,0.1016662,0.1032709,0.1053083,0.1075627,0.1105055,0.1147311,0.1209627,0.1285935,0.1322356,0.1308598,0.1263145,0.1224289,0.1206569,0.120838,0.1219575,0.1232459,0.1243313,0.124892,0.1246023,0.1235961,0.1225768,0.1225234,0.1231038,0.1240529,0.124644,0.1246378,0.1238711,0.1220549,0.1197597,0.1174815,0.1157052,0.1152506,0.1158513,0.1179189,0.1213888,0.1256803,0.1308635,0.1371962,0.1453244,0.1566681,0.1679852,0.1786153,0.1900263,0.2015547
