2018-0613.3.1,M1-1000136,Unspecified,Direct contact,Heroin,42.7,0.13305069,0.13169052,0.13078994,0.1294452,0.12644822,0.12340969,0.12014397,0.11724809,0.1147939,0.11267492,0.1108202,0.10897228,0.10732468,0.10572007,0.10422074,0.10264736,0.10091863,0.09908168,0.09715447,0.09533536,0.09355256,0.09187914,0.0900909,0.08844956,0.08696867,0.08531347,0.08392253,0.0824253,0.08118345,0.07998651,0.07880634,0.07801442,0.07748514,0.07752261,0.07787607,0.07897991,0.08134535,0.0833782,0.08399876,0.08378795,0.08385954,0.08368122,0.08345298,0.08370664,0.08379135,0.08378313,0.0825799,0.08093981,0.07915896,0.07722307,0.07542728,0.07331781,0.0710116,0.06899859,0.0676107,0.06658802,0.06593744,0.065323,0.0646793,0.06399124,0.06321668,0.06268892,0.06234447,0.06212598,0.06200709,0.06207157,0.06228601,0.0627883,0.0639781,0.0662176,0.06973883,0.07390115,0.0766562,0.07835198,0.08086954,0.08357758,0.08497817,0.08591124,0.08647679,0.08606994,0.08558539,0.08538931,0.08539175,0.0857072,0.08591009,0.08577453,0.08522114,0.08482923,0.0847052,0.08453394,0.08378826,0.08269176,0.08158369,0.08070919,0.08036813,0.08041476,0.08087532,0.08169686,0.08263451,0.08334204,0.0838545,0.08432917,0.08480447,0.08540397,0.0863813,0.08776343,0.0893073,0.09044026,0.09115327,0.09191205,0.09299943,0.09449603,0.09637195,0.09856196,0.10137402,0.1051319,0.10998081,0.11592195,0.12225794,0.12857106,0.13518562,0.14306639,0.1522065,0.16119545,0.16822491
19.0355-P003,M1-1000113,Unspecified,Direct contact,Heroin,17.5,0.06638643,0.05861032,0.05001989,0.0427947,0.03563439,0.02715422,0.01939734,0.01390133,0.00979148,0.00667085,0.00416225,0.00235586,0.00043582,-0.0013168,-0.00279438,-0.00433812,-0.00569709,-0.00682501,-0.00819221,-0.00915701,-0.00997805,-0.01071304,-0.01141431,-0.01205268,-0.01278604,-0.01349259,-0.01413081,-0.01476884,-0.0152438,-0.01548635,-0.01539101,-0.0144985,-0.01210641,-0.00845656,-0.00544238,-0.00221697,0.0036339,0.00660703,0.00532347,0.00283627,0.00219761,0.0028289,0.00328687,0.00301254,0.00130354,-0.00149312,-0.00498812,-0.00786399,-0.00986393,-0.01133987,-0.01229206,-0.01353548,-0.01526548,-0.01671076,-0.01728561,-0.01725529,-0.01680124,-0.01630713,-0.01628847,-0.01637541,-0.01626007,-0.0157758,-0.01503051,-0.01407671,-0.0131419,-0.01239942,-0.01180474,-0.01091649,-0.00875891,-0.00501508,-0.00031574,0.00462419,0.00828972,0.01060358,0.01289737,0.01523134,0.01607526,0.01607713,0.01576678,0.01518514,0.01413362,0.01275926,0.01198724,0.01210405,0.01302315,0.01319915,0.01213511,0.01068528,0.00936649,0.00828776,0.00741856,0.0070241,0.00707881,0.00827688,0.01090794,0.01548063,0.0221362,0.02988628,0.03756905,0.04387642,0.04833297,0.05181421,0.05499225,0.05829821,0.0624856,0.06760736,0.0724004,0.07554546,0.07753751,0.07958035,0.08249634,0.08635765,0.09061001,0.09510856,0.10030018,0.10680101,0.11561029,0.12684086,0.13683789,0.14322655,0.14786325,0.15304882,0.15983588,0.16628789,0.16903621
22.0084-P003,M1-1000100,Homogenized Powder,Direct contact,Heroin,19.09307293,0.05243436,0.0471827,0.04174936,0.03667773,0.03072337,0.02494814,0.02063859,0.01741777,0.01492659,0.01278939,0.01081674,0.00917604,0.00768479,0.00617073,0.0051068,0.00396125,0.00290399,0.00172876,0.00081266,-0.00010514,-0.00075614,-0.00125543,-0.00197653,-0.0025199,-0.00313567,-0.00359532,-0.00425332,-0.00463102,-0.00521141,-0.00555044,-0.00582621,-0.00555441,-0.00432093,-0.00190851,-0.00010697,0.00158597,0.00576876,0.00844584,0.00704427,0.00492045,0.00428566,0.00467787,0.00495689,0.00487277,0.00368376,0.0017927,-0.00067255,-0.00273235,-0.00418388,-0.0052382,-0.00605155,-0.00696771,-0.00825383,-0.00951938,-0.01001357,-0.01019771,-0.00999579,-0.0096452,-0.00964656,-0.00988259,-0.00981416,-0.00958394,-0.00906819,-0.0085144,-0.00793785,-0.00748354,-0.00717888,-0.00679855,-0.00550354,-0.00286448,0.00032529,0.00380877,0.00656535,0.00805974,0.00959835,0.01166424,0.0124081,0.01222375,0.01197719,0.0114635,0.01050484,0.00926998,0.00819378,0.00804501,0.00874376,0.0088616,0.00792743,0.00679638,0.00588667,0.00498131,0.00437374,0.00416023,0.00419211,0.00493393,0.00695261,0.01031011,0.01549261,0.02179021,0.0279407,0.03298188,0.03618763,0.03858004,0.04086919,0.04324422,0.04646378,0.05049526,0.05446003,0.05664642,0.0577323,0.05907216,0.06123109,0.06433521,0.06761339,0.07104791,0.07481254,0.07967601,0.08621318,0.0953826,0.10324789,0.10696697,0.11035918,0.11466549,0.12089857,0.12672739,0.12891049
18.0108-P001,N1-00196,Homogenized Powder,Direct contact,Heroin,8.0,0.04395765,0.03255886,0.02099429,0.00839764,-0.00329355,-0.01338189,-0.02193373,-0.02852253,-0.03299323,-0.03688818,-0.03980896,-0.04218794,-0.04372282,-0.04515121,-0.04659477,-0.04754217,-0.04881844,-0.04989535,-0.05069636,-0.05108447,-0.05157377,-0.05179965,-0.05187781,-0.05214842,-0.05224058,-0.05243806,-0.0525389,-0.05276909,-0.05290364,-0.05266297,-0.05182453,-0.04991011,-0.04561216,-0.03968126,-0.03611318,-0.03158893,-0.02380874,-0.02232063,-0.02501606,-0.02854386,-0.02882788,-0.02776091,-0.02729085,-0.02793343,-0.03078646,-0.03521209,-0.04003117,-0.04362591,-0.04569006,-0.04674708,-0.04731032,-0.04806527,-0.04960681,-0.05071109,-0.05074555,-0.05002577,-0.04880251,-0.04769335,-0.04732165,-0.04705234,-0.04632696,-0.04519963,-0.04379181,-0.04224378,-0.04077294,-0.039696,-0.03890297,-0.03771695,-0.03497008,-0.03058379,-0.02566178,-0.02058259,-0.01650416,-0.01421495,-0.01208101,-0.00956208,-0.00885084,-0.00894518,-0.00916808,-0.00953108,-0.01051672,-0.01190968,-0.01260084,-0.01225471,-0.01080501,-0.01041282,-0.01113757,-0.01277476,-0.01426841,-0.01543984,-0.01617847,-0.01628681,-0.01583152,-0.01413837,-0.01089625,-0.00561577,0.00202876,0.01112672,0.02020097,0.02755653,0.03248345,0.03609452,0.03928273,0.04261889,0.04669733,0.05193945,0.05729123,0.06098336,0.06311062,0.06494482,0.06753133,0.07124449,0.07551572,0.07990985,0.08476725,0.09060629,0.09816833,0.1086497,0.11968737,0.127291,0.13153667,0.13512223,0.14046737,0.14722773,0.15090717
19.0349-P001,N1-00196,Unspecified,Direct contact,Heroin,15.9,0.24201131,0.22191072,0.20050916,0.17764673,0.15547978,0.13403669,0.11654871,0.10293626,0.09198381,0.08257844,0.07532272,0.06863878,0.06294886,0.05837847,0.05406724,0.04981106,0.04567836,0.04200917,0.03865056,0.03559111,0.03312666,0.03074785,0.02863085,0.02677335,0.02454197,0.02249193,0.02049078,0.01883825,0.01721956,0.01603009,0.01593432,0.01718676,0.02221911,0.03039073,0.03568975,0.0435227,0.05805433,0.06095781,0.05580409,0.04894866,0.04803192,0.04896542,0.04944077,0.04837095,0.04378824,0.03633357,0.02779723,0.02114736,0.01672778,0.01378437,0.0115716,0.00886726,0.00495076,0.00164173,0.00058995,0.00066309,0.00174493,0.0027381,0.00264252,0.00238485,0.00274419,0.00387335,0.00555546,0.00756954,0.00959931,0.0110824,0.01209293,0.01384188,0.01851155,0.02635783,0.0360849,0.04670629,0.05501136,0.0599724,0.06503888,0.0708703,0.07284565,0.07288118,0.07250571,0.07153801,0.06947861,0.06651685,0.06462448,0.06491356,0.06686389,0.06708632,0.06490178,0.06136589,0.05825066,0.0558572,0.05411318,0.05350652,0.05396397,0.05668323,0.06280495,0.07332428,0.08908693,0.10826206,0.12791899,0.14421258,0.15517725,0.16329339,0.17058356,0.1781964,0.18752274,0.19964535,0.21222137,0.22099094,0.22592135,0.23032244,0.23641207,0.24511584,0.25530152,0.26581194,0.27751093,0.29167026,0.3102778,0.33594077,0.36300874,0.38196338,0.39333338,0.40337442,0.4173507,0.43410538,0.44297753
22.0124-P001,M1-1000100,Homogenized Powder,Direct contact,Heroin,22.6572294,0.04479152,0.04019302,0.0349146,0.03017324,0.02463802,0.01937937,0.01578628,0.01325656,0.01120804,0.00942066,0.00807114,0.00700203,0.0060308,0.00516868,0.00431417,0.00361763,0.00312777,0.00237554,0.00189687,0.00146626,0.00108795,0.0008853,0.00061088,0.00037975,0.00016548,-7.516e-5,-0.00023719,-0.00053311,-0.00075428,-0.00082153,-0.00079526,-0.0003222,0.00101345,0.00328873,0.00522074,0.00687511,0.01067249,0.01331932,0.01259019,0.01126116,0.01094964,0.01140141,0.01170415,0.01176541,0.01082438,0.00942413,0.00754102,0.00586406,0.00466296,0.00370419,0.00294549,0.00207178,0.00083207,-0.00023055,-0.00077298,-0.00084493,-0.00070523,-0.00047768,-0.00051815,-0.00072169,-0.00068755,-0.00047047,-0.0001233,0.00035607,0.00087503,0.00133719,0.00174612,0.0022156,0.00347985,0.00588917,0.00890015,0.0121932,0.01470406,0.01608214,0.01754751,0.01942766,0.02006641,0.01991932,0.01975712,0.01924284,0.01844159,0.01743776,0.0167123,0.01669632,0.01735512,0.01752771,0.01677644,0.01578118,0.01494161,0.01414893,0.0134479,0.01296681,0.01285316,0.01319576,0.01451018,0.01695383,0.02086989,0.02571623,0.03061707,0.03464071,0.03725464,0.03923625,0.04114657,0.04314317,0.04582099,0.04923612,0.05261171,0.05449687,0.05547497,0.05664936,0.05855221,0.06125974,0.06420568,0.06730276,0.07079098,0.07534449,0.08143988,0.08978093,0.09699929,0.10095754,0.10441715,0.10889124,0.11503098,0.12088404,0.12325865
22.0121-P001.01,M1-1000100,Non homogenized powder,Direct contact,Heroin,23.1626599,0.04713639,0.04116105,0.03523998,0.02990525,0.02370795,0.01760099,0.01324842,0.01029722,0.00783322,0.00556583,0.00387922,0.00253578,0.00117776,6.17e-6,-0.00102118,-0.00202307,-0.00278296,-0.0036317,-0.00444003,-0.00495866,-0.00549829,-0.00593867,-0.00627734,-0.00652144,-0.00697329,-0.00729321,-0.00776568,-0.00810624,-0.00858691,-0.00870263,-0.00885995,-0.00818111,-0.00675755,-0.00384786,-0.00156208,0.00053222,0.00525344,0.00848863,0.00740212,0.00548713,0.00493407,0.00546447,0.00588863,0.00590436,0.00490363,0.0031986,0.000835,-0.00132683,-0.00285893,-0.00401325,-0.00492201,-0.00604631,-0.00755778,-0.00898376,-0.0096756,-0.0097897,-0.00967324,-0.00927193,-0.00933471,-0.00967029,-0.00968654,-0.00934753,-0.00893973,-0.00831686,-0.00770848,-0.00717879,-0.0067745,-0.00631089,-0.00489948,-0.00203614,0.00158091,0.00552195,0.00867237,0.01037589,0.01215635,0.01446176,0.01532043,0.01525001,0.01513963,0.01464586,0.01370199,0.01252419,0.01156797,0.01146737,0.01211276,0.01220402,0.01125695,0.01006682,0.00911545,0.0082486,0.0075392,0.00714877,0.00710775,0.00766977,0.00945521,0.01267899,0.01767803,0.02375782,0.02981883,0.03472312,0.03787553,0.04025796,0.04250929,0.04492327,0.04812287,0.05215979,0.05613137,0.05834609,0.05944395,0.06074929,0.06294079,0.06601713,0.06934436,0.0727914,0.07666095,0.08162936,0.08831233,0.09760696,0.10557999,0.10974763,0.11352316,0.11829388,0.12489057,0.13114368,0.1336511
21.0397-P001,M1-1000186,Non homogenized powder,Direct contact,Heroin,22.4,0.07444883,0.06805536,0.06142344,0.05307566,0.04461841,0.03898509,0.03463115,0.03039779,0.0280949,0.02626116,0.02356254,0.02170468,0.01977249,0.0178743,0.01652314,0.01502886,0.01368489,0.0123509,0.01136705,0.01031306,0.009103,0.00836083,0.00765642,0.00693741,0.00637137,0.00572243,0.00509222,0.00457395,0.00409933,0.00363189,0.00341096,0.00379046,0.00526263,0.00808097,0.01002212,0.01208255,0.01672588,0.0192076,0.01738713,0.01548696,0.01484028,0.01514828,0.01547915,0.01501197,0.01354588,0.01110215,0.00835301,0.00593279,0.00432407,0.00323505,0.00237323,0.00125935,-0.00026662,-0.00155115,-0.00198116,-0.00205442,-0.00188549,-0.00164301,-0.00185115,-0.00208745,-0.00202442,-0.0017912,-0.00131188,-0.00066684,-3.396e-5,0.0004898,0.0008514,0.00142802,0.00296354,0.00586129,0.00955275,0.01355774,0.01661673,0.01825481,0.02017218,0.02239983,0.02302153,0.02293862,0.02261364,0.02189602,0.02073965,0.01943838,0.0187032,0.01896963,0.01967654,0.01945369,0.01837839,0.01711461,0.01602538,0.0150424,0.0142593,0.0139091,0.01403645,0.01498335,0.01730265,0.02143869,0.02741293,0.03440997,0.04135453,0.04676622,0.05040784,0.05331523,0.05598119,0.05886473,0.06270965,0.06752589,0.07207849,0.07484048,0.07627529,0.07811948,0.08078588,0.08431195,0.08822326,0.09221162,0.09698714,0.10302088,0.11131205,0.12240435,0.13172622,0.13709211,0.14093463,0.1460354,0.15261591,0.15828534,0.16020023
22.0109-P001,M1-1000100,Non homogenized powder,Direct contact,Heroin,14.43526942,0.09385425,0.08792961,0.08178338,0.07582749,0.06848422,0.06155808,0.05656352,0.05265278,0.04915469,0.04599861,0.04344379,0.04125345,0.03933406,0.03740908,0.03548182,0.0337514,0.03210132,0.03040659,0.02905091,0.02766348,0.02640411,0.02532612,0.02421793,0.02322864,0.02225716,0.02124023,0.0201904,0.01922298,0.01834281,0.01754323,0.01704857,0.0171742,0.01851737,0.02137855,0.02352605,0.02524532,0.03017667,0.03342072,0.03132838,0.02842493,0.02747312,0.02794602,0.02819794,0.02770686,0.02553139,0.02243095,0.01883084,0.0158895,0.01390996,0.01255723,0.01160748,0.01047178,0.00891844,0.00750614,0.00682574,0.00667858,0.00694951,0.00733512,0.00722037,0.00691334,0.00693859,0.00725457,0.00785521,0.00856763,0.00934378,0.00992901,0.01036798,0.01090219,0.0127306,0.01637159,0.02072801,0.0253968,0.0291591,0.03115083,0.03296678,0.03534921,0.03610501,0.03542135,0.03478352,0.03400795,0.03276777,0.03116337,0.03011564,0.03019621,0.03155641,0.03205771,0.03111589,0.0295464,0.0281708,0.02696112,0.02607968,0.02575342,0.02588328,0.02707923,0.02980184,0.03436146,0.04115775,0.04933548,0.05735584,0.0638856,0.06811487,0.07128463,0.07432947,0.07754524,0.08176882,0.08713178,0.09238661,0.09534463,0.09688324,0.09872766,0.10165098,0.10575147,0.11015974,0.11472337,0.11983101,0.12641023,0.13520849,0.14722137,0.15754492,0.16294477,0.16746062,0.172974,0.18080954,0.18805519,0.19048934
11030003,M1-1000113,Homogenized Powder,Direct contact,Heroin,31.2,0.07832004,0.07364657,0.06933261,0.06487248,0.06085715,0.05598392,0.0504183,0.04594167,0.04220603,0.03899214,0.03623888,0.03369909,0.0315193,0.02918744,0.0271441,0.02546571,0.02354359,0.02183138,0.02017121,0.01854995,0.01697196,0.01552912,0.01421729,0.01288409,0.0116063,0.01030406,0.00903295,0.00792253,0.00690418,0.00605855,0.00537739,0.00523761,0.00581144,0.00734322,0.00904745,0.01138702,0.01546327,0.01817386,0.0184317,0.01767927,0.01746694,0.01788344,0.01825214,0.01861467,0.01846802,0.01750641,0.01530203,0.01303194,0.01079331,0.00860804,0.00661105,0.0044877,0.00207202,-8.71e-6,-0.00137462,-0.0022462,-0.00272173,-0.00307307,-0.00362399,-0.00429938,-0.00482632,-0.00512437,-0.00524446,-0.00516247,-0.00493267,-0.00472327,-0.00442484,-0.00371849,-0.00196779,0.00131047,0.00596487,0.01071472,0.0139946,0.01623934,0.01867796,0.02112787,0.02238036,0.02282394,0.02285276,0.02215939,0.02093101,0.0197418,0.01908786,0.01906462,0.01929848,0.01913541,0.0184259,0.01773327,0.0171368,0.01629276,0.01532423,0.01451503,0.01410658,0.01418189,0.01518805,0.01712144,0.02000648,0.02344934,0.02687032,0.02967151,0.03171122,0.03330243,0.03484296,0.03655203,0.03889274,0.04179859,0.04458812,0.04651675,0.04782808,0.04923118,0.05115721,0.05365001,0.05642732,0.05947999,0.06320598,0.06795636,0.0741786,0.08183992,0.08944781,0.09557481,0.1012137,0.10758281,0.11537357,0.12317987,0.12798786
19.0359-P002,N1-00196,Unspecified,Direct contact,Heroin,18.1,0.15429274,0.13594837,0.1180231,0.09570239,0.07440239,0.05472167,0.03721225,0.02360774,0.01270557,0.00455485,-0.00257064,-0.00882028,-0.01452436,-0.01894657,-0.02280991,-0.02678796,-0.03016335,-0.03379206,-0.03684256,-0.03922284,-0.04164664,-0.04379157,-0.04534078,-0.04720267,-0.04890401,-0.05067668,-0.05250649,-0.05391585,-0.05541548,-0.0563177,-0.05634251,-0.05496407,-0.04995045,-0.04215789,-0.03668839,-0.02873115,-0.01485228,-0.01139881,-0.01472465,-0.02015534,-0.02078811,-0.01972098,-0.0190283,-0.01966694,-0.02306138,-0.0292649,-0.03643393,-0.04239878,-0.04675036,-0.0499624,-0.05269453,-0.05591748,-0.06030077,-0.06397055,-0.06543719,-0.06554729,-0.06474929,-0.06398957,-0.06414085,-0.06455388,-0.06434731,-0.06318558,-0.06153728,-0.05960882,-0.05771136,-0.05607339,-0.05478427,-0.05283485,-0.04796522,-0.03991083,-0.02984048,-0.01890902,-0.01055841,-0.00543039,5.612e-5,0.0061068,0.00868374,0.00941822,0.0095941,0.00922486,0.00769671,0.00546298,0.00398064,0.00418912,0.00568198,0.00569218,0.00340707,0.00020305,-0.0025043,-0.00464219,-0.00633136,-0.0074236,-0.00734767,-0.00550992,-0.00060559,0.00808296,0.0215427,0.03810806,0.05497453,0.06890638,0.07827245,0.08510308,0.09122648,0.09770612,0.10576475,0.1161574,0.12691588,0.13440852,0.13862452,0.14232868,0.14759963,0.1551241,0.16388704,0.17293793,0.1831027,0.19541615,0.21155269,0.23359516,0.25688099,0.27374227,0.28456629,0.29429902,0.30685693,0.32152286,0.32970265
22.0267-P002.01,M1-1000130,Non homogenized powder,Direct contact,Heroin,10.3,0.12988743,0.12690964,0.12312975,0.11850346,0.113632,0.1093371,0.10606643,0.10396331,0.10205821,0.10096484,0.09992388,0.0993025,0.09863811,0.09814786,0.09770445,0.09742928,0.09718469,0.09701015,0.09673732,0.09662865,0.09671539,0.09666745,0.09670285,0.09671489,0.09666774,0.09672876,0.09682616,0.09685882,0.09690744,0.09702718,0.09715982,0.09748161,0.09830977,0.09931022,0.09998926,0.10094852,0.10275585,0.10325508,0.10262746,0.10171414,0.10163658,0.10189127,0.10195132,0.10182565,0.10128648,0.10037994,0.09939155,0.0987538,0.09837727,0.09827221,0.09825913,0.09810234,0.09791373,0.09781116,0.09782442,0.09799146,0.09822553,0.09846833,0.09861995,0.09874621,0.09892054,0.0992138,0.09960732,0.09997742,0.1003581,0.10073272,0.10107406,0.10148608,0.10216906,0.10323132,0.10457184,0.10598576,0.10704951,0.10774948,0.10847409,0.10925179,0.10956451,0.109543,0.10950879,0.10951916,0.10935731,0.10904582,0.10902083,0.10925182,0.1097255,0.10994381,0.10972161,0.10932186,0.10908428,0.10883056,0.10868545,0.10874489,0.10889809,0.10928071,0.11019703,0.11171942,0.11405045,0.11700647,0.12005708,0.12260267,0.12436718,0.12563999,0.12690507,0.12829079,0.1301158,0.13256326,0.13504308,0.13658577,0.13730032,0.13821088,0.13950955,0.14140292,0.14359476,0.14583153,0.14844596,0.15190588,0.15657807,0.16338322,0.16971125,0.17302021,0.17482895,0.17715941,0.18130647,0.18609761,0.18836403
22.0117-P001.01,M1-1000130,Homogenized Powder,Direct contact,Heroin,20.5919358,0.05552788,0.0504313,0.04533302,0.03871914,0.03182321,0.02624396,0.02196759,0.01851933,0.01582247,0.01361642,0.01167507,0.01014623,0.00875431,0.00753475,0.00656845,0.00540132,0.00432893,0.00346278,0.00246032,0.00152873,0.00085255,0.00018666,-0.00032284,-0.00087017,-0.00145657,-0.00205368,-0.00250061,-0.00302867,-0.00342294,-0.00378714,-0.00388987,-0.00353379,-0.0021411,5.26e-6,0.00154495,0.00366203,0.00776143,0.00901484,0.00814577,0.00623684,0.00585134,0.00607546,0.00628881,0.00611127,0.00497652,0.00303016,0.00079573,-0.00112319,-0.00251256,-0.00346572,-0.0042111,-0.00510958,-0.00632506,-0.00735661,-0.0078507,-0.00791351,-0.0077117,-0.00752739,-0.00756765,-0.00774414,-0.00772553,-0.00745113,-0.00698865,-0.00642092,-0.00583842,-0.00536691,-0.00499942,-0.00447572,-0.00319003,-0.00073746,0.00241627,0.00592589,0.00859652,0.01011526,0.01181716,0.01377095,0.01438785,0.01437613,0.01422734,0.0137577,0.01290002,0.01180982,0.01101043,0.01109812,0.01162075,0.01151456,0.010604,0.00950995,0.00865299,0.00791892,0.00733958,0.00696589,0.00701876,0.00761632,0.00924377,0.01229573,0.01699479,0.02266784,0.02846895,0.03322066,0.03629284,0.03865966,0.04088864,0.04324518,0.04626884,0.05020632,0.05419104,0.05667179,0.05786552,0.0592479,0.06134792,0.06431462,0.067641,0.07113386,0.07509691,0.08010312,0.08668609,0.09587187,0.10440866,0.10931826,0.11261103,0.11655759,0.12242998,0.12882809,0.13243399
22.0380-P001.01,M1-1000130,Homogenized Powder,Direct contact,Heroin,18.7,0.06504576,0.05893852,0.0525264,0.04484958,0.03681545,0.03039682,0.02545402,0.0216272,0.01855873,0.01631078,0.01474775,0.01318364,0.01192316,0.01093958,0.00994863,0.00884568,0.00795898,0.0070763,0.00620521,0.0054901,0.00487495,0.00451152,0.00418706,0.00377899,0.00340753,0.00297772,0.00264033,0.0022593,0.00204345,0.00194604,0.00202184,0.00280979,0.00501703,0.00815378,0.0103404,0.01314702,0.01836377,0.02015128,0.01914983,0.01696957,0.01663869,0.0170254,0.01738545,0.01721334,0.01584594,0.01348818,0.01073556,0.00844996,0.00687125,0.00579974,0.00500222,0.00399157,0.00252555,0.00124473,0.00079556,0.0007971,0.00111363,0.00143598,0.00139723,0.00124805,0.00131849,0.00171865,0.00236241,0.00306953,0.00380018,0.00443979,0.00491566,0.00556837,0.00720484,0.01018948,0.01393711,0.01800879,0.02104387,0.02276746,0.02461039,0.02682634,0.0274868,0.02746199,0.02736843,0.02700199,0.02624277,0.02520408,0.02453472,0.02474606,0.02543869,0.02533662,0.02433977,0.02301541,0.02193757,0.02101306,0.02025883,0.01987631,0.01990193,0.02058049,0.02250652,0.02597886,0.0312984,0.03766085,0.04400474,0.04915871,0.05250323,0.05502294,0.05738984,0.05987628,0.06307941,0.0672107,0.07135557,0.07390793,0.07516247,0.07656741,0.07871896,0.08181367,0.08523356,0.08873934,0.09281925,0.09789675,0.10458767,0.11390878,0.122511,0.12726728,0.13024712,0.13407698,0.13986537,0.14623663,0.14981157
20.0087-P002,N1-00196,Unspecified,Direct contact,Heroin,42.6,0.42321697,0.41296837,0.40204685,0.39117042,0.37813325,0.36426094,0.34946383,0.33685088,0.32480104,0.31444358,0.3049117,0.29617522,0.28865505,0.28057586,0.27342532,0.26626918,0.25914469,0.25187697,0.2450277,0.23876605,0.2326154,0.22657288,0.22098653,0.21542161,0.21012211,0.2047369,0.19958782,0.19436788,0.18962831,0.18549686,0.18198283,0.17961286,0.17980197,0.18238054,0.18531828,0.19122522,0.20263761,0.20671388,0.20468482,0.20080399,0.19971729,0.19876464,0.19839538,0.19794538,0.19574993,0.1916243,0.18485921,0.17704676,0.16976847,0.16292137,0.15643009,0.14925421,0.14079287,0.13319614,0.12816847,0.12481883,0.12263058,0.12073653,0.11802343,0.11490022,0.11229141,0.11044177,0.10930197,0.10874767,0.10852447,0.10848861,0.10865965,0.10993724,0.11455403,0.12356714,0.13698058,0.15208929,0.16314954,0.1703566,0.17849604,0.18724058,0.19126731,0.19282584,0.19269695,0.19019283,0.1865758,0.1829429,0.18031304,0.17999818,0.18019673,0.17910281,0.17526247,0.17124854,0.16800012,0.16469846,0.16080187,0.15721072,0.15439559,0.15358272,0.15508067,0.16062832,0.17034951,0.18294144,0.19637127,0.20765165,0.21520391,0.22079939,0.22602805,0.23163087,0.23873287,0.24823509,0.25847262,0.26574514,0.26992668,0.27380788,0.27923103,0.28692471,0.29612714,0.30612227,0.31768044,0.33206669,0.35069949,0.37509197,0.40130375,0.42341539,0.44263461,0.4623297,0.48432399,0.50800349,0.52488559
2018-0766.2.18,M1-1000136,Unspecified,Direct contact,Heroin,13.0,0.18985462,0.1875016,0.18475045,0.18143051,0.17761276,0.1743821,0.17194648,0.1704805,0.16975895,0.16919334,0.16860868,0.16849198,0.1683214,0.16825549,0.16827511,0.16793186,0.16796356,0.16765361,0.16737513,0.16707714,0.16680444,0.16655892,0.16642404,0.16622761,0.16592389,0.16568282,0.16551766,0.16534911,0.16508541,0.16501557,0.16486928,0.16506343,0.16534405,0.16591659,0.16634988,0.16689128,0.16805932,0.16882347,0.1684539,0.1677495,0.16759354,0.16785908,0.16776667,0.16744275,0.16682933,0.16596443,0.16496815,0.16426367,0.16375121,0.16336547,0.1631712,0.16292543,0.16251629,0.16238076,0.16224753,0.16227369,0.16239026,0.16243821,0.16250868,0.16256328,0.16266771,0.16279878,0.16302869,0.16330165,0.16354842,0.16389751,0.16415598,0.16451578,0.16527921,0.16637367,0.16772107,0.16911244,0.17010369,0.17058056,0.17121777,0.17193488,0.17212959,0.1719857,0.17175609,0.1714896,0.17118161,0.17079227,0.17069091,0.1710178,0.17146285,0.17163337,0.17152618,0.17101172,0.17069128,0.17043678,0.17006633,0.16992212,0.16995109,0.17017852,0.17077653,0.17189238,0.1734788,0.17562818,0.17793332,0.1797142,0.18103598,0.18209157,0.1830204,0.18411013,0.18559119,0.18752609,0.1895566,0.19084712,0.19152734,0.19233647,0.19359266,0.19531417,0.19737481,0.19954629,0.20218606,0.20568922,0.21049253,0.21701005,0.22319571,0.22704722,0.22945478,0.23266259,0.23766185,0.24290446,0.24581148
22.0318-P002.01,M1-1000109,Homogenized Powder,Direct contact,Heroin,22.58315769,0.15384735,0.15122082,0.1487377,0.14565412,0.14230241,0.13927406,0.1367015,0.13497456,0.13389162,0.13291151,0.13203764,0.13132194,0.13055235,0.13015439,0.12994236,0.12964529,0.12968622,0.12959108,0.12956281,0.12960149,0.12976173,0.12985177,0.13006812,0.13018538,0.13023904,0.13041906,0.13057915,0.13082776,0.13090883,0.13100643,0.13125566,0.13153294,0.13202519,0.13267204,0.13311537,0.13372305,0.13486983,0.13548134,0.13545897,0.13521823,0.1351797,0.13536601,0.1355372,0.13560973,0.13546254,0.13514844,0.13472812,0.13435296,0.1342217,0.13408911,0.13394323,0.13384411,0.13369598,0.13365144,0.13365361,0.13376106,0.133964,0.13423294,0.13439888,0.13453545,0.1347737,0.13506402,0.13533975,0.13569853,0.13600472,0.13629678,0.13666111,0.13706219,0.13757791,0.13837606,0.13940423,0.14043508,0.14123861,0.14177373,0.14239263,0.14316439,0.14359939,0.14381252,0.1440673,0.1442869,0.1444078,0.14461178,0.14487426,0.14512665,0.14557695,0.14593004,0.14605682,0.1461725,0.1464221,0.14644899,0.14636181,0.1463675,0.14631143,0.14637755,0.14674422,0.14729455,0.14826023,0.14956754,0.15091236,0.15205917,0.15294955,0.15351025,0.15409517,0.15474895,0.15558409,0.15669509,0.15793642,0.15864432,0.15898446,0.15951432,0.16013595,0.16104656,0.16224695,0.16348916,0.16505853,0.16708889,0.16981656,0.17365952,0.17727971,0.17962706,0.18151636,0.18374497,0.18660532,0.1891843,0.19050649
